bmi,steps,heart_rate,temperature,wellness_score
30.0,947,118,36.2,95
29.3,1048,136,36.8,90
35.9,328,89,38.8,50
32.7,279,78,36.9,80
22.9,1000,111,36.3,100
35.4,540,110,36.3,85
21.4,1310,134,36.8,95
37.8,396,98,36.5,85
25.1,612,110,36.7,85
19.1,371,95,37.8,70
21.2,1062,118,36.9,100
24.4,932,120,36.7,100
35.0,451,90,36.3,90
25.4,793,124,36.4,95
22.1,473,91,36.5,90
20.6,2191,175,36.4,95
18.9,1007,126,36.5,100
22.5,1374,126,36.4,100
18.1,735,100,38.2,50
22.2,1311,122,37.1,100
27.3,819,121,37.2,95
27.6,976,107,37.0,95
39.3,606,103,36.7,85
32.0,411,94,36.9,90
19.7,1214,123,37.2,100
33.0,284,82,37.0,80
39.9,528,111,36.4,85
33.2,246,65,36.4,80
23.7,809,93,36.5,100
37.3,540,85,37.0,85
27.6,489,82,36.5,85
29.1,935,113,37.1,95
27.4,0,81,36.7,75
30.1,649,96,37.0,90
17.5,945,119,36.6,85
19.9,943,108,36.7,100
24.8,151,83,37.8,70
21.1,1146,126,36.4,100
28.5,773,98,36.5,95
36.0,290,94,37.0,75
17.1,548,80,36.2,75
19.2,1083,110,36.3,100
23.4,478,93,36.9,90
26.2,1037,124,36.5,95
28.6,805,114,36.4,95
23.4,831,96,37.2,100
20.2,1358,133,37.2,95
27.3,804,106,37.0,95
25.1,583,80,36.7,85
32.9,429,108,36.8,90
29.8,847,114,36.8,95
37.4,540,99,36.4,85
29.1,279,76,36.5,75
35.6,153,81,36.2,65
23.3,1035,114,37.1,100
35.6,391,88,37.8,75
21.7,2090,171,36.8,95
24.9,606,102,37.0,90
26.8,1404,127,36.9,95
31.5,347,97,36.4,80
31.0,1145,140,36.5,85
27.4,391,85,36.4,85
23.8,1760,149,39.0,70
29.2,1266,136,36.5,90
25.1,1253,145,36.9,90
27.6,466,94,38.1,60
32.7,773,101,37.0,90
26.3,1291,131,37.0,90
21.7,752,102,36.3,90
29.5,592,97,36.2,95
33.4,673,104,36.2,90
35.9,498,92,36.6,85
37.6,236,77,37.2,75
26.2,593,108,37.0,85
27.0,1050,134,36.9,90
17.2,933,114,36.9,85
38.4,662,98,36.6,85
35.0,473,102,36.7,90
21.4,1180,112,36.9,100
24.5,993,120,36.4,100
39.1,524,96,37.0,85
28.9,533,82,37.1,95
32.2,528,103,36.9,90
39.0,227,91,36.8,75
21.2,1537,138,36.5,95
32.5,317,73,37.1,80
16.4,512,71,36.7,75
18.5,1653,158,36.3,95
21.4,985,113,36.9,100
35.2,296,94,39.0,50
28.5,231,88,36.6,75
35.8,205,77,37.9,65
26.8,608,104,36.5,85
26.9,807,112,37.0,95
24.9,956,117,36.9,100
36.0,621,96,37.0,85
21.4,1901,174,36.4,95
17.6,1026,112,36.3,85
34.2,612,103,37.0,90
22.5,977,118,36.3,100
33.9,892,123,37.0,90
27.9,736,94,36.4,95
30.7,633,99,36.2,90
19.1,1047,107,36.2,100
23.5,1130,132,37.0,95
30.1,455,98,36.4,80
20.9,1010,129,37.9,90
25.8,859,117,36.9,95
31.8,296,77,36.2,80
39.6,517,90,37.0,85
36.1,448,102,37.1,85
17.0,687,101,36.3,75
32.4,718,98,36.2,90
27.8,376,92,38.9,60
19.6,964,107,37.1,100
26.2,642,97,37.0,95
28.6,401,84,36.8,85
33.3,380,87,36.6,90
34.0,504,89,36.8,90
35.5,302,98,37.2,75
18.6,295,66,36.3,80
16.3,1191,114,36.9,85
17.7,1294,118,39.0,60
29.9,512,106,37.1,95
32.3,565,99,38.4,65
22.9,1075,112,36.9,100
36.1,629,110,36.6,85
16.4,923,110,37.0,85
26.7,1068,121,37.0,95
29.5,935,128,36.9,95
30.3,779,106,37.0,90
32.3,170,86,36.4,70
21.7,261,79,36.9,80
27.5,815,103,37.1,95
21.4,639,102,36.4,90
38.2,369,98,38.2,60
23.6,1610,139,36.3,95
34.7,826,121,37.1,90
27.8,624,102,36.7,95
33.6,229,73,37.0,80
34.1,561,100,37.0,90
34.8,302,84,36.9,80
39.6,628,114,36.3,85
37.3,533,84,36.7,85
24.4,1049,128,37.0,100
27.1,403,93,36.6,85
16.5,1512,125,39.1,45
29.8,77,73,36.8,75
28.5,796,103,37.0,95
28.1,451,91,36.6,85
24.2,1479,132,37.1,95
31.6,267,64,36.7,70
31.1,497,89,37.1,90
22.7,687,107,37.1,100
21.8,757,91,36.9,90
31.7,114,81,36.9,70
30.7,603,96,36.9,90
33.0,822,109,37.0,90
32.1,243,76,36.5,80
21.6,383,70,36.9,80
32.9,542,96,36.3,90
34.2,104,74,36.7,70
30.7,512,104,36.4,90
34.0,575,103,36.8,90
29.4,672,126,36.5,95
18.7,1154,130,36.2,100
23.3,791,92,36.9,100
35.4,481,102,36.2,85
24.8,601,79,37.1,90
33.3,349,87,37.0,80
34.9,462,94,36.6,90
28.5,1232,124,39.0,70
24.7,823,113,36.4,100
16.1,1128,118,36.8,85
16.6,1633,139,38.4,55
33.2,519,108,36.3,90
31.1,836,116,36.7,90
35.9,618,101,37.2,85
37.5,528,87,36.6,85
32.1,700,111,36.9,90
39.8,0,66,36.6,65
31.4,602,87,36.7,90
26.7,498,81,36.5,85
35.7,294,90,36.9,75
20.6,1229,126,36.6,100
28.1,636,105,36.5,95
17.6,2129,168,36.5,80
17.3,1470,137,37.1,80
18.8,1197,105,37.0,100
21.5,1108,131,36.3,100
38.0,577,100,37.2,85
36.9,445,91,36.9,85
27.1,335,66,36.6,85
33.8,360,90,36.9,90
30.1,326,71,37.8,70
20.0,1051,106,36.4,100
25.0,533,88,37.1,90
30.3,169,104,37.0,70
16.3,1559,156,36.7,80
19.4,409,88,37.1,80
21.3,1299,136,36.9,95
19.9,1615,151,36.8,95
30.2,800,112,36.5,90
37.3,486,97,37.1,85
27.1,379,75,36.5,85
39.4,414,92,37.1,85
22.1,1006,130,37.6,90
28.4,808,103,37.2,95
36.1,341,98,36.9,75
30.5,991,128,37.0,90
30.6,721,120,37.1,90
34.4,522,101,36.4,90
38.4,176,75,36.3,65
35.0,585,103,36.8,90
25.0,995,120,36.4,100
31.0,884,114,37.2,90
31.3,346,85,37.1,80
16.5,695,105,36.6,75
38.0,290,93,37.1,75
30.6,994,122,36.6,90
35.5,700,119,36.4,85
22.3,847,96,36.4,100
20.4,982,99,36.6,100
34.4,474,85,36.4,90
24.7,786,106,36.3,100
26.2,1162,117,36.5,95
19.3,1285,127,37.0,100
20.8,1930,150,36.7,95
28.0,931,112,36.9,95
21.5,1336,120,37.0,100
26.5,692,89,36.7,95
32.7,594,95,36.9,90
29.1,431,102,36.8,85
39.4,425,92,36.7,85
39.3,570,108,36.8,85
18.3,2020,170,36.3,80
32.0,498,107,37.0,90
27.9,0,64,36.5,75
25.7,789,92,36.2,95
23.3,1230,111,36.3,100
22.1,988,123,36.3,100
33.0,430,83,36.7,90
38.2,678,113,36.5,85
18.2,723,95,39.1,35
16.8,790,102,39.2,35
30.1,782,117,36.3,90
38.4,524,94,36.5,85
22.2,1142,111,36.7,100
23.0,1112,133,36.4,95
26.6,666,95,36.5,95
30.6,222,92,36.7,70
33.6,418,101,36.3,90
18.7,1060,120,36.2,100
35.2,410,118,36.7,85
19.2,1467,123,36.7,100
36.4,451,82,36.7,85
30.5,1100,127,36.4,90
24.7,256,76,37.1,80
17.8,1353,126,37.0,85
20.4,930,121,36.3,100
21.5,1587,138,36.2,95
33.1,513,99,36.6,90
25.0,1126,133,36.6,95
22.5,746,111,36.4,100
16.9,1791,153,36.8,80
19.7,726,101,37.1,90
37.2,412,79,37.0,85
35.0,865,107,37.0,90
16.1,947,92,36.8,85
21.3,1754,157,36.6,95
22.3,1054,114,36.2,100
38.1,260,88,38.1,50
22.1,1153,121,36.8,100
34.7,135,66,36.5,70
30.0,636,107,38.2,70
26.7,1322,134,36.5,90
26.2,1156,131,36.8,90
22.0,1660,137,36.2,95
23.0,723,112,36.2,100
21.1,1122,123,36.9,100
29.6,860,120,36.4,95
34.8,242,80,36.8,80
38.0,452,101,37.0,85
28.1,868,117,36.5,95
20.4,2117,170,36.8,95
36.3,955,135,37.1,80
24.2,521,85,36.5,90
30.5,314,83,36.5,80
35.4,289,82,36.9,75
19.8,577,85,36.6,90
18.9,460,89,37.6,70
17.4,1496,128,36.9,85
27.1,245,82,36.5,75
24.5,1135,130,36.7,100
36.3,360,91,36.9,85
20.2,1725,148,36.6,95
20.8,714,98,36.2,90
39.1,682,115,37.1,85
26.0,847,92,37.1,95
30.9,413,111,36.7,80
29.8,393,96,37.1,85
29.2,442,95,36.2,85
34.0,241,82,36.3,80
21.2,837,92,36.4,90
23.9,664,103,36.8,100
37.4,952,125,36.5,85
29.3,778,113,39.2,55
31.3,794,103,36.3,90
33.6,528,106,36.2,90
19.1,1210,120,36.7,100
37.0,516,90,37.0,85
24.8,1222,125,36.7,100
19.1,823,113,36.5,90
26.7,814,108,37.0,95
35.6,786,109,37.2,85
22.8,1119,109,38.5,75
36.2,517,97,36.7,85
27.1,270,86,37.1,75
23.6,848,118,36.4,100
25.8,558,89,36.7,85
29.0,472,90,37.1,85
31.5,572,92,36.5,90
32.2,953,122,36.6,90
33.2,416,76,36.4,90
28.3,1328,136,36.3,90
35.0,534,93,38.0,80
26.7,626,106,36.5,85
29.8,617,98,36.9,95
32.9,396,95,36.5,90
33.6,321,88,36.8,80
38.9,417,109,36.6,85
30.2,178,76,37.0,70
30.5,897,116,36.3,90
16.3,1412,124,36.6,85
17.0,1905,161,37.1,80
18.6,2193,181,36.7,95
27.1,370,101,36.5,85
31.3,566,80,36.3,90
25.2,912,100,36.9,95
27.5,713,100,36.9,95
17.6,2093,172,36.3,80
30.4,910,116,36.5,90
16.4,1367,121,36.7,85
36.7,381,95,36.9,85
33.3,632,110,36.7,90
25.2,1485,135,36.5,90
26.4,997,112,36.4,95
30.4,736,109,37.0,90
18.0,771,104,36.3,75
26.7,1712,159,37.1,90
18.3,929,107,36.8,85
32.7,616,93,36.7,90
27.0,204,66,37.2,75
27.1,627,119,36.7,95
18.8,435,68,36.3,80
20.0,377,78,36.7,80
22.3,696,104,36.8,100
33.6,355,89,36.8,90
29.6,517,106,36.8,95
33.2,625,101,36.8,90
37.9,789,107,36.4,85
35.1,507,110,36.8,85
16.9,837,89,36.6,75
19.4,1395,137,36.6,95
29.8,473,85,36.9,85
22.7,1109,121,37.0,100
35.1,411,91,36.9,85
21.9,1135,125,37.2,100
31.1,930,120,37.1,90
38.9,667,111,36.8,85
39.7,630,108,36.3,85
25.6,972,117,38.6,70
22.1,711,92,37.2,100
20.5,2196,167,37.1,95
31.2,969,133,38.5,60
30.7,655,105,36.3,90
18.7,869,100,36.4,100
32.7,192,87,36.9,70
23.9,908,97,36.6,100
23.3,1172,109,37.2,100
38.2,225,81,36.4,75
19.2,1002,107,36.7,100
28.3,778,114,36.3,95
36.8,484,99,36.7,85
30.1,401,95,36.9,80
18.2,434,94,36.6,65
35.3,108,83,36.9,65
32.4,429,95,36.7,90
17.2,1707,151,37.7,70
33.6,596,109,37.1,90
39.8,837,120,36.3,85
19.6,1744,152,37.2,95
27.8,966,106,36.7,95
21.6,1520,136,36.5,95
28.2,610,92,36.6,95
18.0,1827,163,36.5,80
23.6,1314,136,36.7,95
34.2,219,82,36.8,80
37.8,750,98,36.8,85
17.9,1040,121,37.0,85
37.6,928,128,36.2,85
30.5,537,93,36.2,90
23.1,678,87,37.0,100
39.1,564,104,36.6,85
34.0,531,85,36.7,90
30.9,1158,136,37.1,85
34.6,632,98,36.5,90
19.9,354,79,37.9,70
16.6,1630,144,36.3,80
35.9,381,99,37.1,85
30.8,602,108,36.5,90
27.5,660,104,36.7,95
26.1,168,81,36.9,75
38.8,387,99,36.8,85
33.7,639,113,36.5,90
19.9,1087,118,36.6,100
18.1,1299,125,36.6,85
31.6,762,113,36.7,90
28.8,972,118,36.7,95
34.0,487,98,36.9,90
19.7,965,111,36.7,100
36.9,506,98,36.9,85
18.3,1775,146,36.5,80
17.7,1895,150,37.2,80
27.9,690,100,36.6,95
25.7,1345,130,37.1,95
21.4,1092,111,37.0,100
17.6,1467,145,36.7,80
28.6,766,118,36.4,95
29.6,1303,117,36.5,95
37.7,870,125,36.5,85
26.7,1300,124,36.5,95
17.1,924,124,36.9,85
39.7,619,113,36.5,85
19.7,1086,121,36.6,100
38.2,428,102,37.8,75
20.8,1564,148,36.3,95
28.2,1119,119,37.1,95
19.1,817,80,36.7,90
17.8,1052,122,36.6,85
36.3,679,108,38.1,60
22.7,955,107,36.4,100
24.5,1080,132,37.1,95
38.0,347,96,37.0,75
35.4,900,131,36.6,80
28.6,678,94,36.3,95
21.2,683,121,36.6,90
33.5,632,92,38.7,65
21.3,1351,137,36.3,95
35.8,658,105,36.5,85
18.5,1926,144,36.9,95
18.3,974,116,36.8,85
16.6,1434,143,36.9,80
26.6,1085,121,36.4,95
24.9,852,107,36.5,100
38.2,536,122,36.3,85
37.8,357,82,37.0,85
16.9,912,113,37.9,75
21.5,1703,154,36.9,95
37.8,327,93,36.6,75
17.7,967,107,36.8,85
30.7,648,113,37.1,90
31.3,758,103,36.3,90
29.5,820,107,37.2,95
36.1,514,93,36.2,85
31.3,881,110,39.3,50
37.6,715,120,36.5,85
23.7,769,105,36.6,100
38.6,513,113,36.6,85
18.6,1547,134,39.5,55
30.3,813,107,36.3,90
25.5,973,129,37.1,95
37.5,564,124,36.5,85
39.9,421,98,36.8,85
34.4,449,99,36.3,90
32.4,149,84,36.4,70
21.3,2435,191,38.2,70
20.5,676,99,37.0,90
29.9,415,88,38.0,75
17.3,1288,131,36.7,80
20.2,1132,130,36.4,100
30.1,527,75,39.0,65
21.4,1171,135,37.0,100
23.4,966,111,36.5,100
16.3,1019,110,36.6,85
20.7,1414,136,38.1,70
16.2,1903,150,36.5,80
18.5,431,76,36.4,80
27.1,684,84,36.8,95
23.8,847,102,36.5,100
23.8,620,101,36.8,90
18.5,964,120,36.9,100
20.1,1823,153,36.9,95
23.7,870,119,37.2,100
17.8,632,84,36.2,75
25.2,767,97,36.2,95
26.8,617,90,36.8,85
30.8,775,124,37.2,90
16.5,1792,142,37.0,80
38.9,280,86,36.7,75
31.9,74,62,38.8,45
25.5,659,103,37.0,95
35.4,237,87,37.1,75
34.7,557,115,36.6,90
27.8,636,98,36.3,95
26.1,772,115,36.7,95
16.4,825,110,36.5,75
16.3,971,114,36.4,85
28.2,292,91,36.8,85
21.7,1198,112,37.0,100
36.8,478,100,36.8,85
25.3,611,82,36.9,85
32.2,727,96,39.1,50
22.9,1343,128,37.0,100
26.9,688,109,36.3,95
25.9,711,91,36.8,95
19.8,1366,133,36.5,95
17.1,926,129,36.5,85
26.3,1171,121,36.7,95
23.7,1157,122,36.6,100
29.6,986,119,36.7,95
20.7,1905,151,39.3,55
30.6,348,80,36.8,80
31.9,531,100,36.7,90
19.1,1271,129,37.0,100
22.5,1012,117,36.8,100
36.0,556,105,37.2,85
27.3,718,90,36.8,95
36.1,648,118,37.0,85
38.1,596,121,36.4,85
37.0,549,98,36.4,85
19.2,1062,110,36.5,100
32.1,710,112,36.4,90
36.9,532,101,36.7,85
29.5,276,79,36.3,75
36.8,387,89,37.1,85
25.2,1370,131,37.0,90
33.7,453,98,36.9,90
34.0,512,105,36.8,90
32.7,454,86,36.4,90
32.1,681,103,36.8,90
32.8,62,72,36.7,70
32.6,143,79,36.7,70
29.3,485,85,36.8,85
16.1,1135,115,39.1,45
20.4,1193,118,37.1,100
17.8,1544,158,36.3,80
23.8,506,98,36.7,90
37.2,402,110,36.3,85
27.2,83,75,37.8,65
16.5,2175,168,36.5,80
24.1,934,107,36.5,100
21.9,1542,137,36.9,95
19.7,1615,150,37.0,95
26.3,998,119,36.6,95
37.9,99,85,37.0,65
16.4,1929,156,37.0,80
23.3,296,73,36.7,80
19.3,1726,138,36.9,95
29.0,471,94,38.7,60
19.8,847,116,36.3,100
16.5,604,86,36.7,75
33.7,819,123,37.1,90
33.5,466,104,36.3,90
31.8,596,102,36.9,90
16.5,1447,135,36.4,80
31.6,612,100,36.5,90
25.9,563,100,37.0,85
34.4,946,99,37.0,90
20.2,847,104,36.4,100
34.8,483,95,36.4,90
30.8,510,95,36.6,90
21.1,1057,113,36.9,100
18.7,918,102,36.9,100
20.1,295,79,36.6,80
25.4,498,86,36.7,85
32.2,790,118,37.0,90
18.2,1954,163,36.8,80
38.6,476,117,36.7,85
17.3,565,84,36.6,75
36.7,253,87,36.3,75
36.0,451,93,37.1,85
29.5,646,93,36.6,95
26.9,1383,134,37.9,80
24.2,377,92,37.0,90
25.1,278,78,36.9,75
24.4,1094,128,36.4,100
29.0,738,104,36.6,95
33.8,515,110,36.8,90
32.9,469,88,36.9,90
16.1,941,106,36.7,85
24.1,637,111,37.0,100
37.9,562,105,36.3,85
28.1,802,123,37.0,95
36.4,734,101,36.7,85
24.5,783,99,36.4,100
16.0,1429,123,36.9,85
22.7,817,112,37.2,100
34.5,612,92,37.0,90
38.0,264,81,36.3,75
33.5,169,77,39.3,30
20.4,1567,154,36.6,95
40.0,311,95,36.4,75
18.9,1237,139,36.9,95
34.9,554,103,36.3,90
30.6,1161,131,36.4,85
39.8,76,67,37.0,65
28.6,620,105,36.3,95
23.1,677,101,36.3,100
18.0,1601,147,36.9,80
37.6,476,97,36.8,85
31.8,320,85,36.8,80
20.4,1149,143,36.3,100
37.9,511,91,36.5,85
22.8,632,92,37.1,100
31.1,254,76,36.6,70
24.7,1020,112,37.2,100
34.8,366,93,36.9,90
18.5,1195,108,36.6,100
29.2,585,107,36.7,95
19.8,1326,140,37.1,95
31.0,609,100,37.2,90
23.9,583,87,36.6,90
21.7,1570,149,36.5,95
33.5,346,89,36.3,80
21.6,1401,135,36.4,95
35.0,630,102,36.8,90
18.1,1143,120,36.5,85
16.9,1232,126,36.7,85
24.6,1298,111,36.3,100
25.3,732,86,36.5,95
30.9,1033,121,36.9,90
22.6,649,96,37.1,100
35.8,576,113,36.6,85
17.0,575,94,36.9,75
33.3,570,92,37.2,90
30.2,704,117,36.4,90
39.1,517,90,36.4,85
20.6,989,120,36.2,100
33.3,622,97,36.9,90
21.7,1113,118,37.0,100
17.4,2231,173,36.7,80
18.6,648,86,36.4,90
27.7,635,98,37.0,95
35.3,694,113,36.3,85
23.4,1241,122,36.8,100
23.8,71,77,36.7,80
31.9,729,106,36.6,90
33.8,416,99,36.4,90
20.6,1356,126,36.9,100
32.9,705,117,36.4,90
31.4,296,96,36.3,80
24.9,1175,128,38.8,75
27.1,813,117,37.0,95
25.7,1021,97,36.3,95
37.5,187,72,38.2,40
31.0,728,109,36.7,90
34.1,408,97,37.0,90
23.0,352,73,36.6,80
22.6,1361,120,36.9,100
30.4,1161,114,36.8,90
35.1,215,92,36.6,75
17.2,1566,151,37.0,80
20.6,1096,100,36.8,100
32.9,615,109,36.3,90
36.6,303,93,36.2,75
24.7,946,116,38.6,75
26.0,819,118,37.1,95
35.0,808,114,36.5,90
24.2,799,107,36.6,100
26.1,275,77,36.2,75
16.5,2411,184,36.5,80
16.7,506,94,36.7,75
22.1,997,107,36.7,100
17.8,999,116,36.3,85
26.5,761,104,36.3,95
26.6,1162,132,36.2,90
37.2,520,88,36.9,85
31.4,613,112,36.7,90
34.1,555,96,36.6,90
21.7,1506,135,36.9,95
26.5,460,86,36.2,85
20.8,544,86,38.2,65
33.1,462,100,37.2,90
29.6,470,87,36.5,85
34.8,300,91,36.3,80
38.3,382,88,36.9,85
36.1,626,104,36.9,85
21.5,1752,141,36.6,95
25.6,1005,125,36.2,95
22.5,1509,136,36.2,95
29.9,1181,121,36.4,95
34.3,834,111,36.8,90
23.3,1410,130,36.7,100
33.6,418,104,36.3,90
27.3,643,103,36.7,95
27.8,267,69,37.2,75
25.9,1000,127,37.6,85
34.5,573,100,36.8,90
32.5,223,89,36.5,80
39.5,558,88,37.0,85
21.0,1371,130,36.6,100
27.7,413,79,36.5,85
24.7,727,86,36.4,100
38.7,405,85,37.0,85
29.4,854,116,36.8,95
39.0,582,107,36.6,85
33.4,355,90,36.3,90
21.4,948,107,36.8,100
17.7,2559,185,36.4,80
16.9,45,59,36.5,65
27.5,876,104,36.3,95
28.2,1006,122,36.3,95
35.7,543,105,37.2,85
24.3,1678,148,36.4,95
35.3,468,88,39.3,45
39.8,653,105,36.9,85
23.8,1026,104,36.2,100
33.9,751,101,37.0,90
19.6,799,102,36.6,90
18.3,415,84,36.2,65
20.1,2177,177,36.3,95
33.0,628,111,37.1,90
22.3,940,106,36.5,100
32.6,443,89,36.8,90
18.1,1728,150,36.7,80
23.6,1125,116,36.5,100
36.5,675,103,36.7,85
29.6,1015,116,37.2,95
25.2,862,110,37.1,95
31.1,930,97,36.7,90
28.6,702,96,36.5,95
17.7,1620,143,39.5,40
39.5,628,105,36.7,85
38.6,446,84,36.4,85
26.2,578,90,36.6,85
27.0,853,127,36.7,95
16.4,1182,127,36.5,85
22.5,906,112,37.1,100
18.0,1694,143,36.9,80
39.8,440,92,36.8,85
39.3,659,105,36.8,85
31.0,829,99,36.2,90
33.8,680,122,36.8,90
39.3,882,116,37.1,85
22.4,1377,129,37.0,100
32.9,626,92,36.8,90
21.4,1332,128,39.2,60
39.5,359,97,36.6,85
39.7,602,91,36.6,85
35.1,655,108,36.3,85
25.8,113,70,36.3,75
32.8,701,112,36.7,90
25.5,775,110,36.2,95
21.6,467,91,37.6,70
39.5,428,106,36.5,85
37.7,113,92,37.1,65
33.5,679,98,36.7,90
21.5,502,82,36.7,90
32.3,921,105,37.5,90
38.6,608,107,36.4,85
34.3,406,84,36.8,90
17.0,1370,124,37.2,85
19.4,1690,145,36.8,95
22.7,1303,136,36.7,95
34.5,509,94,36.6,90
22.3,555,97,36.7,90
39.7,342,106,36.4,75
29.8,483,92,36.7,85
21.9,1094,126,36.2,100
25.0,835,113,36.5,100
38.3,845,109,36.4,85
28.3,850,113,37.1,95
34.5,592,107,36.4,90
25.4,1108,112,36.3,95
37.2,350,101,36.7,85
19.4,1195,123,37.0,100
18.6,1326,136,37.0,95
23.5,1124,127,36.4,100
21.1,1601,156,36.5,95
22.5,1570,138,36.3,95
27.5,868,101,36.6,95
30.8,809,121,38.6,65
29.6,542,83,37.0,95
19.1,1787,160,37.0,95
32.7,709,91,37.2,90
29.8,570,93,38.6,70
18.8,1423,136,39.0,70
28.6,483,78,36.2,85
37.1,700,110,37.1,85
16.9,1177,114,36.9,85
27.4,734,102,36.2,95
19.1,905,119,36.5,100
24.4,610,105,37.1,90
32.6,658,99,36.2,90
28.1,780,110,36.4,95
32.7,927,119,36.6,90
22.8,877,118,36.9,100
17.0,1207,123,36.9,85
37.0,541,105,36.8,85
30.2,557,113,36.9,90
24.5,987,117,36.7,100
16.9,1002,114,36.7,85
21.9,1164,135,36.8,100
38.7,641,107,36.4,85
18.5,287,81,36.9,80
20.0,1898,167,39.4,55
34.9,0,66,36.7,70
36.4,469,102,36.3,85
37.4,796,100,37.1,85
33.4,437,101,36.9,90
21.3,581,97,37.1,90
22.6,1633,138,36.7,95
32.2,724,100,36.5,90
20.6,1216,135,37.0,95
39.3,447,103,37.0,85
22.4,1303,117,36.8,100
32.1,919,127,36.7,90
23.1,373,82,36.3,90
32.1,269,88,36.9,80
23.4,1321,125,36.4,100
29.5,334,79,36.6,85
31.4,557,92,36.7,90
33.2,729,103,37.1,90
39.1,388,95,39.2,45
31.6,605,104,36.5,90
21.7,1274,138,36.4,95
32.6,522,111,36.7,90
32.5,306,77,37.1,80
33.7,128,83,37.0,70
36.0,416,97,36.7,85
38.4,890,103,36.4,85
33.8,808,117,36.9,90
35.7,423,102,36.3,85
37.8,601,100,36.9,85
25.2,605,98,36.7,85
32.9,528,87,36.3,90
31.7,1071,128,36.6,90
37.0,737,95,36.6,85
24.5,833,104,36.9,100
19.0,1586,154,37.1,95
39.0,292,97,36.4,75
20.6,2051,166,36.6,95
31.9,988,133,36.5,85
20.4,1389,122,36.9,100
31.7,488,85,36.8,80
22.6,1179,134,36.3,95
24.1,834,109,37.0,100
18.6,1859,146,36.6,95
23.5,729,98,37.1,100
21.6,1745,156,36.4,95
35.0,781,119,37.1,90
20.4,632,102,36.4,90
36.0,597,103,36.7,85
38.6,598,102,38.1,60
21.5,1380,126,36.3,100
24.3,729,96,36.2,100
37.1,395,104,36.8,85
35.3,961,114,36.7,85
17.2,671,93,36.9,75
30.7,565,92,36.6,90
32.6,503,100,36.8,90
20.6,1771,137,36.6,95
18.6,1482,124,36.2,100
23.6,1404,139,37.1,95
38.4,375,101,36.5,85
35.0,240,84,36.7,80
20.8,1354,140,37.1,95
35.3,181,89,37.6,55
27.0,624,96,36.8,95
24.0,1057,117,37.1,100
25.5,1025,118,36.4,95
16.0,865,103,36.8,85
20.0,1319,135,36.3,95
26.0,976,129,37.1,95
33.3,839,116,36.4,90
28.4,1065,107,36.3,95
38.9,360,102,36.5,85
28.4,635,92,37.2,95
29.5,158,69,36.8,75
28.0,958,115,36.4,95
30.5,741,115,36.9,90
29.4,596,97,37.9,85
28.0,563,111,36.7,95
33.3,498,94,36.5,90
19.3,1961,153,36.4,95
21.7,645,80,36.8,90
33.6,218,68,37.0,80
35.2,278,97,36.5,75
33.2,684,103,36.9,90
34.3,334,74,36.5,80
17.0,1165,110,36.9,85
25.6,1411,145,38.9,65
37.9,373,91,36.3,85
18.0,1325,104,36.6,85
17.6,1615,135,36.6,80
39.6,596,115,37.1,85
21.9,2099,169,36.9,95
16.4,1176,124,36.5,85
21.4,982,107,36.3,100
34.9,296,76,37.1,80
20.0,887,117,36.7,100
36.5,539,99,36.2,85
30.0,478,94,36.5,85
18.2,804,92,36.7,75
23.3,1559,136,36.4,95
27.9,787,99,36.6,95
30.3,820,101,36.7,90
32.8,337,80,36.6,80
29.6,899,125,37.0,95
21.5,758,95,37.0,90
34.5,215,90,37.0,80
19.5,1293,123,37.2,100
18.9,1572,139,36.4,95
24.0,890,121,36.8,100
37.4,868,106,36.7,85
31.8,500,99,37.0,90
39.4,447,91,36.9,85
36.7,322,75,36.2,75
30.1,1017,123,37.2,90
29.1,132,74,36.3,75
18.1,763,100,37.1,75
25.1,1236,130,37.1,95
17.5,930,112,36.4,85
30.8,868,112,36.6,90
18.7,1901,162,36.9,95
29.7,661,100,37.1,95
25.6,404,69,37.0,85
39.4,361,92,37.2,85
35.4,873,118,36.5,85
38.7,654,105,38.5,60
39.3,537,112,36.3,85
26.1,428,95,36.3,85
24.1,1312,135,37.2,95
28.0,649,101,36.3,95
35.1,639,111,38.9,60
16.6,1228,119,36.9,85
23.4,1284,118,37.0,100
19.9,816,99,37.1,90
26.3,1681,160,36.9,90
17.7,1835,155,36.2,80
36.5,408,88,36.3,85
16.4,1554,145,36.8,80
16.5,699,95,36.3,75
27.2,1241,129,36.7,95
36.6,728,121,37.0,85
37.4,541,95,36.6,85
26.3,767,111,36.9,95
32.5,680,107,36.7,90
34.9,572,109,37.8,80
38.4,591,105,36.6,85
20.0,1497,137,37.5,95
36.3,339,92,37.1,75
22.1,929,100,36.5,100
31.8,751,92,36.8,90
23.8,1339,122,36.9,100
24.7,815,106,36.9,100
38.3,555,101,36.5,85
39.1,662,115,36.5,85
30.7,1166,132,36.9,85
38.4,524,110,36.8,85
19.0,539,73,36.6,90
22.3,863,120,36.5,100
38.7,617,118,36.7,85
17.6,1827,150,36.5,80
39.7,534,92,36.4,85
37.3,405,87,36.3,85
18.4,1084,117,36.3,85
36.5,386,105,36.7,85
28.3,713,102,39.3,55
39.6,162,82,36.7,65
32.2,591,126,36.5,90
27.4,603,99,36.6,95
26.4,1249,138,36.3,90
18.0,1453,129,36.5,85
21.7,1199,124,37.1,100
32.2,456,107,36.3,90
35.0,481,107,37.1,90
24.8,921,123,38.0,90
